,xrsa,xrsb
2017-09-09 11:05:00,1.1471666e-05,5.3586104e-05
2017-09-09 11:06:00,1.0325355e-05,5.1773928e-05
2017-09-09 11:07:00,1.0210638e-05,5.1741434e-05
2017-09-09 11:08:00,9.678683e-06,5.084596e-05
2017-09-09 11:09:00,8.610053e-06,4.805209e-05
2017-09-09 11:10:00,7.4418567e-06,4.4551376e-05
2017-09-09 11:11:00,6.407249e-06,4.104509e-05
2017-09-09 11:12:00,5.5970554e-06,3.809185e-05
2017-09-09 11:13:00,5.0038243e-06,3.57983e-05
2017-09-09 11:14:00,4.62762e-06,3.4303877e-05
2017-09-09 11:15:00,4.3372984e-06,3.3048138e-05
2017-09-09 11:16:00,4.0845293e-06,3.1926837e-05
2017-09-09 11:17:00,3.9380607e-06,3.1117037e-05
2017-09-09 11:18:00,3.8668427e-06,3.0504481e-05
2017-09-09 11:19:00,3.931702e-06,3.0361205e-05
2017-09-09 11:20:00,4.3525292e-06,3.1015046e-05
2017-09-09 11:21:00,5.184464e-06,3.278391e-05
2017-09-09 11:22:00,5.938338e-06,3.4879053e-05
2017-09-09 11:23:00,6.8292425e-06,3.7816582e-05
2017-09-09 11:24:00,7.514578e-06,4.070455e-05
2017-09-09 11:25:00,7.663281e-06,4.241503e-05
2017-09-09 11:26:00,7.272162e-06,4.2763426e-05
2017-09-09 11:27:00,6.772786e-06,4.2527678e-05
2017-09-09 11:28:00,6.2610893e-06,4.1838295e-05
2017-09-09 11:29:00,5.9717668e-06,4.1288036e-05
2017-09-09 11:30:00,5.9373447e-06,4.112351e-05
2017-09-09 11:31:00,5.814615e-06,4.062305e-05
2017-09-09 11:32:00,5.483052e-06,3.9559385e-05
2017-09-09 11:33:00,5.069595e-06,3.8214515e-05
2017-09-09 11:34:00,4.62653e-06,3.6701145e-05
2017-09-09 11:35:00,4.2472766e-06,3.521544e-05
2017-09-09 11:36:00,3.9034508e-06,3.370534e-05
2017-09-09 11:37:00,3.60631e-06,3.226405e-05
2017-09-09 11:38:00,3.3608687e-06,3.101529e-05
2017-09-09 11:39:00,3.2049888e-06,3.0157713e-05
2017-09-09 11:40:00,3.0661836e-06,2.9365598e-05
2017-09-09 11:41:00,2.88251e-06,2.8469554e-05
2017-09-09 11:42:00,2.7106423e-06,2.7686212e-05
2017-09-09 11:43:00,2.543378e-06,2.696293e-05
2017-09-09 11:44:00,2.393455e-06,2.6324577e-05
2017-09-09 11:45:00,2.247522e-06,2.56897e-05
2017-09-09 11:46:00,2.1048136e-06,2.5008103e-05
2017-09-09 11:47:00,1.9684564e-06,2.4328427e-05
2017-09-09 11:48:00,1.8589121e-06,2.3739907e-05
2017-09-09 11:49:00,1.7454087e-06,2.31232e-05
2017-09-09 11:50:00,1.6280127e-06,2.2453289e-05
2017-09-09 11:51:00,1.5203548e-06,2.1818018e-05
2017-09-09 11:52:00,1.424474e-06,2.1192485e-05
2017-09-09 11:53:00,1.3347674e-06,2.055632e-05
2017-09-09 11:54:00,1.2467473e-06,1.9909756e-05
2017-09-09 11:55:00,1.1685803e-06,1.927462e-05
2017-09-09 11:56:00,1.0963178e-06,1.8645713e-05
2017-09-09 11:57:00,1.0296676e-06,1.8030709e-05
2017-09-09 11:58:00,9.685525e-07,1.7431765e-05
2017-09-09 11:59:00,9.130044e-07,1.6887732e-05
2017-09-09 12:00:00,8.5957737e-07,1.635918e-05
2017-09-09 12:01:00,8.1185505e-07,1.583445e-05
2017-09-09 12:02:00,7.682523e-07,1.5355568e-05
2017-09-09 12:03:00,7.2395306e-07,1.487056e-05
2017-09-09 12:04:00,6.832723e-07,1.43967645e-05
2017-09-09 12:05:00,6.4462023e-07,1.3956816e-05
2017-09-09 12:06:00,6.0923844e-07,1.3523615e-05
2017-09-09 12:07:00,5.76606e-07,1.3129781e-05
2017-09-09 12:08:00,5.4546933e-07,1.2746502e-05
2017-09-09 12:09:00,5.085887e-07,1.2329653e-05
2017-09-09 12:10:00,4.7259368e-07,1.1875005e-05
2017-09-09 12:11:00,4.3886965e-07,1.1425357e-05
2017-09-09 12:12:00,4.1057328e-07,1.1008508e-05
2017-09-09 12:13:00,3.8491424e-07,1.0599905e-05
2017-09-09 12:14:00,3.6102054e-07,1.01771475e-05
2017-09-09 12:15:00,3.395825e-07,9.784957e-06
2017-09-09 12:16:00,3.1918913e-07,9.426768e-06
2017-09-09 12:17:00,2.9899104e-07,9.078166e-06
2017-09-09 12:18:00,2.8176342e-07,8.737125e-06
2017-09-09 12:19:00,2.6186964e-07,8.4095645e-06
2017-09-09 12:20:00,2.4476765e-07,8.097127e-06
2017-09-09 12:21:00,2.3025763e-07,7.792338e-06
2017-09-09 12:22:00,2.1744931e-07,7.5078633e-06
2017-09-09 12:23:00,2.0500435e-07,7.2306566e-06
2017-09-09 12:24:00,1.9339814e-07,6.972194e-06
2017-09-09 12:25:00,1.8206748e-07,6.7127753e-06
2017-09-09 12:26:00,1.7271105e-07,6.4760593e-06
2017-09-09 12:27:00,1.6973304e-07,6.3552184e-06
2017-09-09 12:28:00,1.6548934e-07,6.239603e-06
2017-09-09 12:29:00,1.5467948e-07,6.0124908e-06
2017-09-09 12:30:00,1.3842836e-07,5.756559e-06
2017-09-09 12:31:00,1.282453e-07,5.484422e-06
2017-09-09 12:32:00,1.2179572e-07,5.2534165e-06
2017-09-09 12:33:00,1.1820758e-07,5.090804e-06
2017-09-09 12:34:00,1.13929055e-07,4.9399882e-06
2017-09-09 12:35:00,1.03309965e-07,4.738066e-06
2017-09-09 12:36:00,1.00357695e-07,4.5889506e-06
2017-09-09 12:37:00,1.0668464e-07,4.5818215e-06
2017-09-09 12:38:00,1.0131151e-07,4.4740964e-06
2017-09-09 12:39:00,9.268179e-08,4.2480224e-06
2017-09-09 12:40:00,8.679541e-08,4.072108e-06
2017-09-09 12:41:00,8.060019e-08,3.906835e-06
2017-09-09 12:42:00,7.751166e-08,3.774331e-06
2017-09-09 12:43:00,7.292428e-08,3.6409187e-06
2017-09-09 12:44:00,6.791602e-08,3.4962807e-06
2017-09-09 12:45:00,6.4339986e-08,3.369422e-06
2017-09-09 12:46:00,6.179649e-08,3.2639123e-06
2017-09-09 12:47:00,6.049598e-08,3.168975e-06
2017-09-09 12:48:00,5.766331e-08,3.0671679e-06
2017-09-09 12:49:00,5.4983555e-08,2.9720404e-06
2017-09-09 12:50:00,5.2066106e-08,2.8846994e-06
2017-09-09 12:51:00,5.04416e-08,2.8028091e-06
2017-09-09 12:52:00,4.7035133e-08,2.7280569e-06
2017-09-09 12:53:00,4.530919e-08,2.6614805e-06
2017-09-09 12:54:00,4.3328896e-08,2.6064458e-06
2017-09-09 12:55:00,4.299279e-08,2.5472755e-06
2017-09-09 12:56:00,4.2402338e-08,2.4932876e-06
2017-09-09 12:57:00,4.2845937e-08,2.441601e-06
2017-09-09 12:58:00,4.0812655e-08,2.3894647e-06
2017-09-09 12:59:00,4.3129052e-08,2.3349578e-06
2017-09-09 13:00:00,4.2629438e-08,2.2884972e-06
2017-09-09 13:01:00,4.1748297e-08,2.2357335e-06
2017-09-09 13:02:00,4.1493948e-08,2.2186762e-06
2017-09-09 13:03:00,4.344699e-08,2.1929802e-06
2017-09-09 13:04:00,4.3021558e-08,2.1346189e-06
2017-09-09 13:05:00,3.7724124e-08,2.0581404e-06
2017-09-09 13:06:00,3.622528e-08,1.9966253e-06
2017-09-09 13:07:00,3.358186e-08,1.9424253e-06
2017-09-09 13:08:00,3.200126e-08,1.8991617e-06
2017-09-09 13:09:00,3.0638674e-08,1.867885e-06
2017-09-09 13:10:00,3.2046678e-08,1.8446547e-06
2017-09-09 13:11:00,3.0157224e-08,1.8152166e-06
2017-09-09 13:12:00,3.0229895e-08,1.7880712e-06
2017-09-09 13:13:00,3.168332e-08,1.7789868e-06
2017-09-09 13:14:00,3.46795e-08,1.8209874e-06
2017-09-09 13:15:00,4.544545e-08,1.9349804e-06
2017-09-09 13:16:00,5.5028977e-08,2.0342611e-06
2017-09-09 13:17:00,5.1890485e-08,2.0317477e-06
2017-09-09 13:18:00,4.7125972e-08,1.9765096e-06
2017-09-09 13:19:00,4.4627896e-08,1.9387442e-06
2017-09-09 13:20:00,4.321989e-08,1.914216e-06
2017-09-09 13:21:00,4.4558256e-08,1.9396655e-06
2017-09-09 13:22:00,4.5763386e-08,1.9656081e-06
2017-09-09 13:23:00,4.5536286e-08,1.9484776e-06
2017-09-09 13:24:00,4.144096e-08,1.8697884e-06
2017-09-09 13:25:00,4.2674856e-08,1.8363488e-06
2017-09-09 13:26:00,4.140311e-08,1.812859e-06
2017-09-09 13:27:00,4.0255507e-08,1.7799645e-06
2017-09-09 13:28:00,3.7633285e-08,1.7456337e-06
2017-09-09 13:29:00,3.6588634e-08,1.7435573e-06
2017-09-09 13:30:00,3.2546293e-08,1.69502e-06
2017-09-09 13:31:00,3.0420658e-08,1.6461065e-06
2017-09-09 13:32:00,2.9230666e-08,1.615985e-06
2017-09-09 13:33:00,2.786808e-08,1.6010605e-06
2017-09-09 13:34:00,2.5898386e-08,1.5867676e-06
2017-09-09 13:35:00,2.6323816e-08,1.5774408e-06
2017-09-09 13:36:00,3.104745e-08,1.6105342e-06
2017-09-09 13:37:00,3.3500104e-08,1.6162445e-06
2017-09-09 13:38:00,3.1650014e-08,1.5850112e-06
2017-09-09 13:39:00,3.1092867e-08,1.5535616e-06
2017-09-09 13:40:00,3.0275316e-08,1.5257889e-06
2017-09-09 13:41:00,2.8137569e-08,1.5083597e-06
2017-09-09 13:42:00,2.5324585e-08,1.4837407e-06
2017-09-09 13:43:00,2.6187557e-08,1.4602508e-06
2017-09-09 13:44:00,2.36592e-08,1.4291992e-06
2017-09-09 13:45:00,2.4688712e-08,1.4026292e-06
2017-09-09 13:46:00,2.5915039e-08,1.3896513e-06
2017-09-09 13:47:00,2.5597103e-08,1.3730397e-06
2017-09-09 13:48:00,2.497637e-08,1.3586948e-06
2017-09-09 13:49:00,2.4734131e-08,1.3548706e-06
2017-09-09 13:50:00,2.5142906e-08,1.3591533e-06
2017-09-09 13:51:00,2.4932463e-08,1.3458987e-06
2017-09-09 13:52:00,2.496123e-08,1.330083e-06
2017-09-09 13:53:00,2.259941e-08,1.3111353e-06
2017-09-09 13:54:00,2.0498e-08,1.3071339e-06
2017-09-09 13:55:00,2.3416964e-08,1.3050358e-06
2017-09-09 13:56:00,2.5915039e-08,1.317754e-06
2017-09-09 13:57:00,2.2871928e-08,1.3202198e-06
2017-09-09 13:58:00,2.317624e-08,1.3292134e-06
2017-09-09 13:59:00,2.6778011e-08,1.3411142e-06
2017-09-09 14:00:00,2.7913499e-08,1.3547409e-06
2017-09-09 14:01:00,3.160611e-08,1.350415e-06
2017-09-09 14:02:00,2.8413114e-08,1.3302127e-06
2017-09-09 14:03:00,2.5415424e-08,1.3067229e-06
2017-09-09 14:04:00,2.3790918e-08,1.2930832e-06
2017-09-09 14:05:00,2.3099027e-08,1.2821947e-06
2017-09-09 14:06:00,2.2236055e-08,1.2693466e-06
2017-09-09 14:07:00,2.3598641e-08,1.2645448e-06
2017-09-09 14:08:00,2.633744e-08,1.2619709e-06
2017-09-09 14:09:00,2.3099027e-08,1.2613003e-06
2017-09-09 14:10:00,2.1145986e-08,1.2661022e-06
2017-09-09 14:11:00,2.1463922e-08,1.273387e-06
2017-09-09 14:12:00,2.482497e-08,1.2963405e-06
2017-09-09 14:13:00,2.2236055e-08,1.2941343e-06
2017-09-09 14:14:00,2.3189866e-08,1.2683084e-06
2017-09-09 14:15:00,1.9927228e-08,1.2403931e-06
2017-09-09 14:16:00,2.060095e-08,1.2171757e-06
2017-09-09 14:17:00,2.0328434e-08,1.2089996e-06
2017-09-09 14:18:00,1.8390534e-08,1.20903e-06
2017-09-09 14:19:00,1.9374623e-08,1.2213286e-06
2017-09-09 14:20:00,2.5097487e-08,1.2614302e-06
2017-09-09 14:21:00,2.6908214e-08,1.298603e-06
2017-09-09 14:22:00,3.2364614e-08,1.3736885e-06
2017-09-09 14:23:00,3.300049e-08,1.386926e-06
2017-09-09 14:24:00,3.1592485e-08,1.3660316e-06
2017-09-09 14:25:00,2.9981603e-08,1.345916e-06
2017-09-09 14:26:00,3.2864232e-08,1.3433204e-06
2017-09-09 14:27:00,3.091119e-08,1.3243728e-06
2017-09-09 14:28:00,2.971817e-08,1.3078866e-06
2017-09-09 14:29:00,2.9366925e-08,1.2860881e-06
2017-09-09 14:30:00,2.8049758e-08,1.2757058e-06
2017-09-09 14:31:00,2.703993e-08,1.2710035e-06
2017-09-09 14:32:00,2.5142906e-08,1.2587047e-06
2017-09-09 14:33:00,2.4507033e-08,1.2564985e-06
2017-09-09 14:34:00,2.3961999e-08,1.2548114e-06
2017-09-09 14:35:00,2.396654e-08,1.257831e-06
2017-09-09 14:36:00,2.5733362e-08,1.2740187e-06
2017-09-09 14:37:00,2.5915039e-08,1.2945237e-06
2017-09-09 14:38:00,2.7259459e-08,1.2878141e-06
2017-09-09 14:39:00,2.8322276e-08,1.2982872e-06
2017-09-09 14:40:00,4.0721815e-08,1.3997741e-06
2017-09-09 14:41:00,6.313031e-08,1.6392066e-06
2017-09-09 14:42:00,4.3810346e-08,1.5251401e-06
2017-09-09 14:43:00,2.9684863e-08,1.4131413e-06
2017-09-09 14:44:00,2.777724e-08,1.3800477e-06
2017-09-09 14:45:00,2.8488813e-08,1.3604512e-06
2017-09-09 14:46:00,2.9730282e-08,1.348252e-06
2017-09-09 14:47:00,3.4635594e-08,1.3793988e-06
2017-09-09 14:48:00,4.2802032e-08,1.4739857e-06
2017-09-09 14:49:00,6.479418e-08,1.6514145e-06
2017-09-09 14:50:00,8.536924e-08,1.842708e-06
2017-09-09 14:51:00,9.8768005e-08,1.9743034e-06
2017-09-09 14:52:00,1.0497232e-07,2.0516945e-06
2017-09-09 14:53:00,9.917679e-08,2.0634611e-06
2017-09-09 14:54:00,9.5497796e-08,2.0637208e-06
2017-09-09 14:55:00,8.9298034e-08,2.0288624e-06
2017-09-09 14:56:00,7.882882e-08,1.963921e-06
2017-09-09 14:57:00,6.779187e-08,1.8904665e-06
2017-09-09 14:58:00,6.018864e-08,1.8145894e-06
2017-09-09 14:59:00,5.3757226e-08,1.7615964e-06
2017-09-09 15:00:00,4.5717968e-08,1.703845e-06
2017-09-09 15:01:00,4.23115e-08,1.6379175e-06
2017-09-09 15:02:00,3.9772544e-08,1.5779858e-06
2017-09-09 15:03:00,3.704283e-08,1.5302014e-06
2017-09-09 15:04:00,3.386346e-08,1.4956803e-06
2017-09-09 15:05:00,3.375748e-08,1.4780002e-06
2017-09-09 15:06:00,3.1092867e-08,1.4703735e-06
2017-09-09 15:07:00,2.9548604e-08,1.4474027e-06
2017-09-09 15:08:00,2.9191302e-08,1.43083e-06
2017-09-09 15:09:00,2.8503953e-08,1.4026292e-06
2017-09-09 15:10:00,2.773182e-08,1.3806966e-06
2017-09-09 15:11:00,2.8231437e-08,1.3866664e-06
2017-09-09 15:12:00,3.050847e-08,1.4239301e-06
2017-09-09 15:13:00,3.1365385e-08,1.455449e-06
2017-09-09 15:14:00,3.218294e-08,1.4786793e-06
2017-09-09 15:15:00,3.15622e-08,1.4670858e-06
2017-09-09 15:16:00,2.986654e-08,1.4291039e-06
2017-09-09 15:17:00,2.8322276e-08,1.3874451e-06
2017-09-09 15:18:00,2.9323019e-08,1.3783908e-06
2017-09-09 15:19:00,3.913213e-08,1.4956803e-06
2017-09-09 15:20:00,3.6679474e-08,1.5072306e-06
2017-09-09 15:21:00,3.3818043e-08,1.4764731e-06
2017-09-09 15:22:00,3.2923275e-08,1.481011e-06
2017-09-09 15:23:00,3.200126e-08,1.469465e-06
2017-09-09 15:24:00,3.095661e-08,1.4668695e-06
2017-09-09 15:25:00,3.0771904e-08,1.4422462e-06
2017-09-09 15:26:00,2.786808e-08,1.4119732e-06
2017-09-09 15:27:00,2.7368465e-08,1.3838113e-06
2017-09-09 15:28:00,2.7459304e-08,1.365253e-06
2017-09-09 15:29:00,2.466903e-08,1.342386e-06
2017-09-09 15:30:00,2.487039e-08,1.3049059e-06
2017-09-09 15:31:00,2.487039e-08,1.2814161e-06
2017-09-09 15:32:00,2.0673623e-08,1.2477948e-06
2017-09-09 15:33:00,1.9874237e-08,1.2249624e-06
2017-09-09 15:34:00,1.8193715e-08,1.208221e-06
2017-09-09 15:35:00,1.5800103e-08,1.1925956e-06
2017-09-09 15:36:00,1.45601495e-08,1.1971898e-06
2017-09-09 15:37:00,1.24254305e-08,1.1964112e-06
2017-09-09 15:38:00,1.2380011e-08,1.1836928e-06
2017-09-09 15:39:00,1.672212e-08,1.1534545e-06
2017-09-09 15:40:00,1.7966617e-08,1.1355451e-06
2017-09-09 15:41:00,1.7603261e-08,1.133209e-06
2017-09-09 15:42:00,1.9268644e-08,1.1325039e-06
2017-09-09 15:43:00,2.173644e-08,1.1690279e-06
2017-09-09 15:44:00,3.0093638e-08,1.2728507e-06
2017-09-09 15:45:00,2.5898386e-08,1.2411458e-06
2017-09-09 15:46:00,2.1373083e-08,1.1682492e-06
2017-09-09 15:47:00,2.3961999e-08,1.1611114e-06
2017-09-09 15:48:00,2.482497e-08,1.1708448e-06
2017-09-09 15:49:00,3.0420658e-08,1.2161807e-06
2017-09-09 15:50:00,2.882189e-08,1.2257411e-06
2017-09-09 15:51:00,2.8731051e-08,1.2136717e-06
2017-09-09 15:52:00,2.6469158e-08,1.1947284e-06
2017-09-09 15:53:00,2.3961999e-08,1.1701959e-06
2017-09-09 15:54:00,2.1918117e-08,1.1489122e-06
2017-09-09 15:55:00,2.5942292e-08,1.1394038e-06
2017-09-09 15:56:00,2.5370005e-08,1.1237352e-06
2017-09-09 15:57:00,2.178186e-08,1.1178952e-06
2017-09-09 15:58:00,2.169102e-08,1.1128338e-06
2017-09-09 15:59:00,2.2912806e-08,1.1066606e-06
2017-09-09 16:00:00,2.2281474e-08,1.1007644e-06
2017-09-09 16:01:00,2.2326894e-08,1.0905119e-06
2017-09-09 16:02:00,2.0498e-08,1.0906027e-06
2017-09-09 16:03:00,2.182728e-08,1.0905119e-06
2017-09-09 16:04:00,2.5006647e-08,1.1659132e-06
2017-09-09 16:05:00,2.5687942e-08,1.188884e-06
2017-09-09 16:06:00,2.6074009e-08,1.1844412e-06
2017-09-09 16:07:00,2.4370774e-08,1.1773337e-06
2017-09-09 16:08:00,2.368948e-08,1.1690279e-06
2017-09-09 16:09:00,2.326405e-08,1.1557127e-06
2017-09-09 16:10:00,2.3189866e-08,1.1417744e-06
2017-09-09 16:11:00,2.4143677e-08,1.1352855e-06
2017-09-09 16:12:00,2.4098258e-08,1.1249767e-06
2017-09-09 16:13:00,2.3961999e-08,1.1354152e-06
2017-09-09 16:14:00,2.2917348e-08,1.1482633e-06
2017-09-09 16:15:00,2.7640983e-08,1.1522865e-06
2017-09-09 16:16:00,2.8664436e-08,1.169136e-06
2017-09-09 16:17:00,3.091119e-08,1.2057552e-06
2017-09-09 16:18:00,3.4726433e-08,1.2705146e-06
2017-09-09 16:19:00,3.841147e-08,1.3520458e-06
2017-09-09 16:20:00,4.5763386e-08,1.4536321e-06
2017-09-09 16:21:00,4.0494715e-08,1.4346845e-06
2017-09-09 16:22:00,4.4250914e-08,1.4739857e-06
2017-09-09 16:23:00,5.0986635e-08,1.5241018e-06
2017-09-09 16:24:00,5.6209885e-08,1.6272758e-06
2017-09-09 16:25:00,6.393121e-08,1.7340834e-06
2017-09-09 16:26:00,8.4117175e-08,1.9064206e-06
2017-09-09 16:27:00,9.4180635e-08,1.9989614e-06
2017-09-09 16:28:00,9.785962e-08,2.044254e-06
2017-09-09 16:29:00,9.864992e-08,2.1048866e-06
2017-09-09 16:30:00,1.1580035e-07,2.2731833e-06
2017-09-09 16:31:00,1.280182e-07,2.3879074e-06
2017-09-09 16:32:00,1.3693558e-07,2.4367084e-06
2017-09-09 16:33:00,1.2588349e-07,2.4027022e-06
2017-09-09 16:34:00,1.1702667e-07,2.3687003e-06
2017-09-09 16:35:00,1.1171258e-07,2.343134e-06
2017-09-09 16:36:00,9.6718075e-08,2.259444e-06
2017-09-09 16:37:00,8.477878e-08,2.1581995e-06
2017-09-09 16:38:00,7.587655e-08,2.0773475e-06
2017-09-09 16:39:00,6.668666e-08,1.9919792e-06
2017-09-09 16:40:00,6.1614806e-08,1.9292702e-06
2017-09-09 16:41:00,5.761789e-08,1.8567241e-06
2017-09-09 16:42:00,5.2848836e-08,1.7888499e-06
2017-09-09 16:43:00,4.868538e-08,1.7381888e-06
2017-09-09 16:44:00,4.921527e-08,1.6983943e-06
2017-09-09 16:45:00,4.7898105e-08,1.6817827e-06
2017-09-09 16:46:00,4.5436366e-08,1.66229e-06
2017-09-09 16:47:00,4.412828e-08,1.6527123e-06
2017-09-09 16:48:00,4.44008e-08,1.6327264e-06
2017-09-09 16:49:00,4.640229e-08,1.6264105e-06
2017-09-09 16:50:00,4.6035904e-08,1.6279246e-06
2017-09-09 16:51:00,4.7534748e-08,1.6248099e-06
2017-09-09 16:52:00,4.7943523e-08,1.6240313e-06
2017-09-09 16:53:00,4.7412115e-08,1.6254069e-06
2017-09-09 16:54:00,4.6626358e-08,1.6215655e-06
2017-09-09 16:55:00,4.7125972e-08,1.6267566e-06
2017-09-09 16:56:00,4.864147e-08,1.6355685e-06
2017-09-09 16:57:00,4.8170623e-08,1.6372686e-06
2017-09-09 16:58:00,4.821604e-08,1.6447958e-06
2017-09-09 16:59:00,4.7719453e-08,1.6512502e-06
2017-09-09 17:00:00,4.839772e-08,1.6603692e-06
2017-09-09 17:01:00,4.748933e-08,1.6750342e-06
2017-09-09 17:02:00,4.739849e-08,1.6837294e-06
2017-09-09 17:03:00,4.7192586e-08,1.6846205e-06
2017-09-09 17:04:00,4.630842e-08,1.6965774e-06
2017-09-09 17:05:00,4.6808037e-08,1.7108531e-06
2017-09-09 17:06:00,4.7104777e-08,1.7253926e-06
2017-09-09 17:07:00,4.9941985e-08,1.7287625e-06
2017-09-09 17:08:00,5.2031286e-08,1.719678e-06
2017-09-09 17:09:00,5.215392e-08,1.7331706e-06
2017-09-09 17:10:00,5.157709e-08,1.7257776e-06
2017-09-09 17:11:00,4.8988174e-08,1.6999517e-06
2017-09-09 17:12:00,5.0214503e-08,1.696837e-06
2017-09-09 17:13:00,4.916834e-08,1.7015566e-06
2017-09-09 17:14:00,4.9760306e-08,1.717342e-06
2017-09-09 17:15:00,5.039618e-08,1.7333048e-06
2017-09-09 17:16:00,5.5578553e-08,1.7809681e-06
2017-09-09 17:17:00,5.866254e-08,1.830379e-06
2017-09-09 17:18:00,6.0252226e-08,1.8569837e-06
2017-09-09 17:19:00,6.4535286e-08,1.9085533e-06
2017-09-09 17:20:00,6.570257e-08,1.9334232e-06
2017-09-09 17:21:00,6.038848e-08,1.9295298e-06
2017-09-09 17:22:00,5.9207576e-08,1.913567e-06
2017-09-09 17:23:00,5.509559e-08,1.8945026e-06
2017-09-09 17:24:00,5.3303033e-08,1.8745037e-06
2017-09-09 17:25:00,5.239464e-08,1.853869e-06
2017-09-09 17:26:00,5.0265978e-08,1.8547341e-06
2017-09-09 17:27:00,5.3802648e-08,1.893711e-06
2017-09-09 17:28:00,5.348471e-08,1.8854051e-06
2017-09-09 17:29:00,4.9215274e-08,1.8541285e-06
2017-09-09 17:30:00,5.1275805e-08,1.8455761e-06
2017-09-09 17:31:00,5.0623278e-08,1.8741143e-06
2017-09-09 17:32:00,5.4029744e-08,1.9214835e-06
2017-09-09 17:33:00,5.7071343e-08,1.9504544e-06
2017-09-09 17:34:00,5.5982785e-08,1.942248e-06
2017-09-09 17:35:00,5.4438523e-08,1.9306979e-06
2017-09-09 17:36:00,5.2636878e-08,1.917084e-06
2017-09-09 17:37:00,5.466562e-08,1.9127883e-06
2017-09-09 17:38:00,5.4620198e-08,1.9087652e-06
2017-09-09 17:39:00,5.475646e-08,1.8898176e-06
2017-09-09 17:40:00,5.5446836e-08,1.8825846e-06
2017-09-09 17:41:00,4.9396952e-08,1.8734655e-06
2017-09-09 17:42:00,4.935153e-08,1.8737251e-06
2017-09-09 17:43:00,4.8729284e-08,1.8579959e-06
2017-09-09 17:44:00,5.157709e-08,1.8726869e-06
2017-09-09 17:45:00,4.9851145e-08,1.9303084e-06
2017-09-09 17:46:00,5.1144088e-08,1.9734123e-06
2017-09-09 17:47:00,5.4347684e-08,1.986243e-06
2017-09-09 17:48:00,5.166793e-08,1.9802733e-06
2017-09-09 17:49:00,4.848856e-08,1.945233e-06
2017-09-09 17:50:00,4.548027e-08,1.9101842e-06
2017-09-09 17:51:00,4.335615e-08,1.8850158e-06
2017-09-09 17:52:00,4.222066e-08,1.8559454e-06
2017-09-09 17:53:00,4.4865594e-08,1.83416e-06
2017-09-09 17:54:00,4.83523e-08,1.8398529e-06
2017-09-09 17:55:00,4.708055e-08,1.8283026e-06
2017-09-09 17:56:00,4.7060873e-08,1.8493397e-06
2017-09-09 17:57:00,4.8624816e-08,1.8668468e-06
2017-09-09 17:58:00,4.9987406e-08,1.8787864e-06
2017-09-09 17:59:00,5.0986635e-08,1.8767099e-06
2017-09-09 18:00:00,4.80707e-08,1.8509705e-06
2017-09-09 18:01:00,4.3946603e-08,1.8299897e-06
2017-09-09 18:02:00,4.3583245e-08,1.8236306e-06
2017-09-09 18:03:00,4.6007138e-08,1.8454507e-06
2017-09-09 18:04:00,4.730765e-08,1.8549072e-06
2017-09-09 18:05:00,4.7943523e-08,1.8406315e-06
2017-09-09 18:06:00,4.6035904e-08,1.8171417e-06
2017-09-09 18:07:00,4.49095e-08,1.8041768e-06
2017-09-09 18:08:00,4.41737e-08,1.79469e-06
2017-09-09 18:09:00,4.5763386e-08,1.797026e-06
2017-09-09 18:10:00,4.3943576e-08,1.7872406e-06
2017-09-09 18:11:00,3.9540907e-08,1.7896286e-06
2017-09-09 18:12:00,3.899587e-08,1.793522e-06
2017-09-09 18:13:00,4.1880014e-08,1.8187293e-06
2017-09-09 18:14:00,4.2856534e-08,1.8022171e-06
2017-09-09 18:15:00,4.1448526e-08,1.7854757e-06
2017-09-09 18:16:00,3.9586325e-08,1.7705511e-06
2017-09-09 18:17:00,3.9640828e-08,1.761272e-06
2017-09-09 18:18:00,4.2584016e-08,1.7565351e-06
2017-09-09 18:19:00,4.344699e-08,1.7614667e-06
2017-09-09 18:20:00,4.4821686e-08,1.775699e-06
2017-09-09 18:21:00,4.3992024e-08,1.7750934e-06
2017-09-09 18:22:00,4.331073e-08,1.7582222e-06
2017-09-09 18:23:00,4.2582503e-08,1.7511103e-06
2017-09-09 18:24:00,4.1357687e-08,1.7588711e-06
2017-09-09 18:25:00,4.1675627e-08,1.7686044e-06
2017-09-09 18:26:00,4.1721044e-08,1.7639325e-06
2017-09-09 18:27:00,3.8016324e-08,1.756003e-06
2017-09-09 18:28:00,3.7996642e-08,1.7527715e-06
2017-09-09 18:29:00,4.0222197e-08,1.7601689e-06
2017-09-09 18:30:00,4.139705e-08,1.790377e-06
2017-09-09 18:31:00,4.23115e-08,1.8044234e-06
2017-09-09 18:32:00,4.6081322e-08,1.8559454e-06
2017-09-09 18:33:00,4.3548425e-08,1.8827101e-06
2017-09-09 18:34:00,3.895045e-08,1.8489374e-06
2017-09-09 18:35:00,3.935923e-08,1.8419294e-06
2017-09-09 18:36:00,3.808748e-08,1.8189585e-06
2017-09-09 18:37:00,4.2143448e-08,1.8122057e-06
2017-09-09 18:38:00,4.2901952e-08,1.827524e-06
2017-09-09 18:39:00,4.4082864e-08,1.8154545e-06
2017-09-09 18:40:00,4.310937e-08,1.8085676e-06
2017-09-09 18:41:00,4.2765695e-08,1.8097443e-06
2017-09-09 18:42:00,4.25386e-08,1.811042e-06
2017-09-09 18:43:00,4.1902723e-08,1.8123399e-06
